sq_mt_built,n_rooms,n_bathrooms,floor,rent_price,buy_price,buy_price_by_area,house_type_id,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_pool,has_terrace,has_storage_room,energy_certificate,has_parking,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,sq_mt_price_by_place
75.0,3,1,2,676,132500,1767,Pisos,False,False,,False,True,False,True,False,True,False,False,False,en trámite,False,None,None,None,None,2007.79
45.0,2,1,,530,98000,2178,Pisos,False,False,,False,True,False,True,False,False,False,False,False,G,False,None,None,None,None,2007.79
75.0,3,1,3,694,137000,1827,Pisos,False,False,,False,True,True,True,False,True,False,False,False,no indicado,False,None,None,None,None,1574.36
66.0,3,1,5,660,128500,1947,Dúplex,False,False,,False,True,True,False,False,True,False,True,False,en trámite,False,False,False,True,False,1983.7
108.0,3,2,3,1038,240000,2222,Pisos,False,False,2006.0,False,True,False,False,True,True,True,False,True,D,False,None,None,None,None,2076.58
63.0,3,1,5,595,112700,1789,Pisos,False,False,1960.0,None,None,False,False,False,None,False,False,False,no indicado,False,None,None,None,None,2081.94
72.0,3,1,1,690,136000,1889,Pisos,False,None,1974.0,None,None,False,False,None,None,False,False,False,en trámite,False,None,None,None,None,1983.7
75.0,3,1,4,625,119900,1599,Pisos,False,False,1976.0,False,True,False,False,False,True,False,False,False,en trámite,False,True,False,True,False,1574.36
62.0,2,1,4,485,88000,1419,Pisos,False,False,1970.0,False,True,False,False,False,True,False,True,False,en trámite,False,True,False,True,False,1574.36
70.0,2,1,2,602,114500,1636,Pisos,False,False,1930.0,False,True,False,False,False,False,False,False,False,en trámite,False,True,True,True,False,2007.79
70.0,3,1,1,625,120000,1714,Pisos,False,False,1969.0,False,True,True,True,False,True,False,False,False,en trámite,False,False,True,False,True,1574.36
44.0,2,1,,471,85000,1932,Pisos,False,None,1955.0,None,None,False,False,None,None,False,False,False,no indicado,False,None,None,None,None,2007.79
55.0,3,1,1,583,110000,2000,Pisos,True,False,,None,None,False,False,True,True,False,False,False,en trámite,False,None,None,None,None,1983.7
50.0,2,1,,561,105000,2100,Dúplex,False,False,,None,None,False,False,False,False,False,False,False,en trámite,False,False,False,True,False,1983.7
71.0,2,1,2,666,130000,1831,Pisos,False,False,2001.0,False,True,False,True,True,True,False,True,True,en trámite,False,True,True,False,False,2007.79
70.0,3,1,2,777,159000,2271,Pisos,False,False,,False,True,True,True,False,False,False,True,False,en trámite,False,False,False,False,True,2081.94
56.0,2,1,1,493,89900,1605,Pisos,False,False,,None,None,False,False,False,True,False,True,False,no indicado,False,None,None,None,None,1574.36
60.0,2,1,4,913,199000,3317,Áticos,False,False,,None,None,False,False,True,True,False,True,False,en trámite,False,None,None,None,None,1574.36
55.0,1,1,6,791,163000,2964,Pisos,False,False,,None,None,True,True,True,True,False,False,True,en trámite,True,None,None,None,None,2076.58
30.0,0,1,5,368,64000,2133,None,False,False,1950.0,False,True,False,False,False,False,False,False,False,en trámite,False,None,None,None,None,2007.79
64.0,2,1,,442,79000,1234,Pisos,False,False,1992.0,None,None,False,False,False,False,False,False,False,no indicado,False,None,None,None,None,2007.79
100.0,3,2,1,948,210000,2100,Pisos,False,False,1986.0,False,True,False,True,True,True,False,True,False,en trámite,False,False,True,False,False,2076.58
67.0,3,1,5,530,98000,1463,Pisos,False,False,1962.0,True,False,False,True,None,None,False,True,False,en trámite,False,None,None,None,None,1983.7
87.0,3,2,1,916,199900,2298,Pisos,False,False,1989.0,False,True,False,False,True,True,False,False,False,en trámite,False,None,None,None,None,1896.75
31.0,0,1,5,311,52990,1709,None,False,None,,None,None,False,False,None,None,False,False,False,en trámite,False,None,None,None,None,2007.79
32.0,0,1,,493,89900,2809,None,False,False,,False,True,False,False,False,True,False,False,False,D,False,False,False,True,False,2007.79
60.0,2,1,4,587,111000,1850,Pisos,False,None,,None,None,False,False,False,None,False,True,False,F,False,None,None,None,None,2076.58
61.0,1,1,,628,120600,1977,Pisos,False,None,,None,None,False,False,True,None,False,True,False,E,False,None,None,None,None,2081.94
115.0,4,2,4,1064,249000,2165,Pisos,False,False,,None,None,False,True,True,True,False,True,False,en trámite,True,False,False,False,True,2076.58
80.0,2,1,2,744,150000,1875,Pisos,False,False,,True,False,True,False,False,True,False,True,False,en trámite,False,None,None,None,None,1896.75
60.0,3,1,3,583,110000,1833,Pisos,False,False,1965.0,False,True,True,True,False,True,False,True,True,en trámite,False,True,False,True,False,2076.58
109.0,3,2,3,874,187000,1716,Pisos,False,False,,None,None,False,True,True,True,False,True,False,en trámite,True,None,None,None,None,2076.58
59.0,2,1,4,666,130000,2203,Pisos,False,False,,None,None,True,False,False,True,False,False,False,en trámite,False,None,None,None,None,2081.94
120.0,2,1,3,1047,243000,2025,Áticos,False,False,2005.0,None,None,True,True,True,True,False,True,True,en trámite,True,False,True,False,False,2007.79
128.0,4,2,3,979,220000,1719,Pisos,False,False,,None,None,True,True,True,True,False,True,False,en trámite,True,None,None,None,None,2076.58
65.0,3,1,1,780,160000,2462,Pisos,False,False,,False,True,True,False,False,True,False,False,True,no indicado,False,True,False,False,False,2076.58
57.0,1,1,2,662,129000,2263,Pisos,False,False,,None,None,True,True,False,True,False,True,False,F,False,False,False,True,False,2007.79
60.0,3,1,,686,135000,2250,Pisos,False,False,,False,True,False,False,True,True,False,True,False,en trámite,False,None,None,None,None,2076.58
70.0,3,1,2,621,119000,1700,Pisos,True,False,1965.0,False,True,False,False,False,True,False,True,False,en trámite,False,None,None,None,None,2076.58
71.0,2,1,,678,133000,1873,Pisos,False,False,2001.0,False,True,True,True,True,True,False,False,True,en trámite,False,None,None,None,None,1574.36
53.0,2,1,,592,112000,2113,Pisos,True,False,,None,None,False,False,False,True,False,False,False,en trámite,False,False,False,True,False,2081.94
70.0,3,1,4,488,88782,1268,Pisos,False,False,1958.0,None,None,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,2007.79
71.0,2,1,,751,152000,2141,Casa o chalet,False,False,1958.0,None,None,True,False,None,None,False,True,False,en trámite,False,None,None,None,None,1574.36
38.0,1,1,1,504,92260,2428,Dúplex,False,False,2007.0,False,True,False,True,False,True,False,False,False,en trámite,False,None,None,None,None,1896.75
86.0,3,1,3,583,109999,1279,Pisos,False,False,,False,True,True,True,False,True,False,True,True,A,False,None,None,None,None,1574.36
105.0,4,2,1,851,179999,1714,Pisos,False,False,,False,True,True,True,False,True,False,False,True,en trámite,False,None,None,None,None,1574.36
48.0,1,1,1,600,114000,2375,Pisos,False,False,1920.0,False,True,False,True,False,False,False,False,False,en trámite,False,None,None,None,None,2007.79
65.0,3,1,4,535,99000,1523,Pisos,True,False,,False,True,False,True,False,True,False,False,False,en trámite,False,None,None,None,None,2007.79
45.0,2,1,1,629,121000,2689,Pisos,False,False,,False,True,True,False,False,True,False,False,False,F,False,False,True,False,False,2081.94
72.0,2,1,1,840,177000,2458,Pisos,False,False,1996.0,False,True,True,True,False,True,False,False,True,en trámite,False,True,False,True,False,2081.94
69.0,3,2,,491,89475,1297,Pisos,True,False,1974.0,False,True,False,False,False,True,False,False,False,en trámite,False,None,None,None,None,2081.94
80.0,3,1,4,666,130000,1625,Pisos,False,False,,None,None,True,False,False,True,False,False,False,E,False,False,False,True,True,1983.7
34.0,1,1,1,535,99000,2912,Pisos,False,False,1910.0,False,True,False,True,False,True,False,False,False,en trámite,False,False,False,True,False,1983.7
48.0,2,1,,305,52000,1083,Pisos,False,False,1950.0,None,None,False,False,False,False,False,False,False,en trámite,False,False,False,False,True,2007.79
56.0,2,1,4,557,104000,1857,Pisos,False,None,,None,None,False,False,False,None,False,True,False,E,False,None,None,None,None,1983.7
80.0,3,1,3,625,120000,1500,Pisos,False,False,,False,True,False,False,False,True,False,False,False,no indicado,False,False,False,False,True,2007.79
90.0,1,1,,780,160000,1778,Casa o chalet,False,False,,None,None,True,False,None,None,False,False,True,en trámite,False,False,False,True,False,1574.36
77.0,2,1,1,788,162000,2104,Pisos,False,False,,False,True,True,False,False,True,False,False,False,inmueble exento,False,False,True,False,False,2007.79
80.0,2,1,2,625,120000,1500,Pisos,False,False,,None,None,False,False,False,True,False,False,False,no indicado,False,None,None,None,None,2007.79
29.0,1,1,5,337,58000,2000,Pisos,False,False,,None,None,False,False,False,True,False,False,False,no indicado,False,None,None,None,None,2007.79
89.0,2,2,,994,224999,2528,Pisos,False,False,2006.0,False,True,True,True,True,True,True,False,True,E,True,None,None,None,None,2076.58
62.0,2,1,2,570,107000,1726,Pisos,False,False,1979.0,False,True,False,False,False,True,False,True,False,en trámite,False,True,False,True,False,1574.36
56.0,0,1,,662,129000,2304,Pisos,True,False,1900.0,None,None,False,False,False,None,False,False,False,no indicado,False,None,None,None,None,2081.94
65.0,2,1,2,641,123900,1906,Pisos,False,False,1965.0,None,None,False,True,False,True,False,False,False,en trámite,False,True,False,True,False,1574.36
39.0,2,1,1,489,89000,2282,Pisos,False,False,1940.0,None,None,True,True,False,True,False,False,False,en trámite,False,True,False,True,False,2007.79
80.0,3,1,,884,190000,2375,Casa o chalet,False,False,,None,None,False,False,None,None,False,True,False,en trámite,False,None,None,None,None,1574.36
84.0,4,1,2,913,199000,2369,Pisos,False,False,2012.0,None,None,False,True,False,True,False,False,False,A,False,False,False,False,True,2007.79
60.0,3,1,3,686,135000,2250,Pisos,False,False,1965.0,False,True,False,False,True,True,False,False,False,no indicado,False,False,False,False,True,2007.79
70.0,3,1,4,646,125000,1786,Pisos,False,False,,None,None,True,False,False,True,False,True,False,en trámite,False,None,None,None,None,1983.7
70.0,3,1,4,488,88782,1268,Pisos,False,None,,None,None,False,False,False,None,False,False,False,no indicado,False,None,None,None,None,2007.79
70.0,3,1,2,694,137000,1957,Pisos,False,False,1971.0,False,True,True,True,False,True,False,True,False,en trámite,False,False,False,False,True,1983.7
76.0,3,1,3,725,145000,1908,Pisos,False,False,,True,False,True,True,False,True,False,True,False,D,False,True,False,True,False,2081.94
63.0,1,1,,686,135000,2143,Pisos,False,False,2000.0,False,True,False,True,True,True,False,True,False,no indicado,False,None,None,None,None,2007.79
60.0,2,1,,561,105000,1750,Pisos,False,False,,None,None,False,False,False,True,False,True,False,en trámite,False,None,None,None,None,2081.94
66.0,3,1,3,780,160000,2424,Pisos,False,False,,False,True,False,False,False,True,False,True,True,no indicado,False,True,False,True,False,2076.58
71.0,2,1,2,948,210000,2958,Pisos,False,False,2001.0,False,True,True,True,True,True,False,False,False,en trámite,True,None,None,None,None,1896.75
42.0,1,1,,461,83000,1976,Pisos,False,False,,None,None,True,True,None,False,False,False,False,en trámite,False,None,None,None,None,2007.79
60.0,2,1,1,583,110000,1833,Pisos,False,False,,None,None,True,False,False,True,False,True,False,E,False,None,None,None,None,2076.58
40.0,2,1,,493,89900,2248,Pisos,False,None,,None,None,True,False,None,None,False,False,True,en trámite,False,None,None,None,None,2007.79
86.0,3,1,,740,149000,1733,Pisos,False,None,,False,True,False,False,None,None,False,False,False,en trámite,False,None,None,None,None,1983.7
44.0,2,1,3,561,105000,2386,Pisos,False,None,,None,None,False,False,None,None,False,False,False,en trámite,False,None,None,None,None,2007.79
83.0,2,1,1,881,189000,2277,Pisos,False,None,2000.0,None,None,True,False,True,None,False,False,True,en trámite,True,None,None,None,None,2081.94
30.0,1,1,,442,79000,2633,Pisos,False,False,1966.0,False,True,False,False,False,True,False,False,False,F,False,None,None,None,None,2076.58
90.0,3,1,3,557,104000,1156,Pisos,False,False,1975.0,False,True,False,False,False,True,False,False,False,B,False,False,False,False,True,2007.79
52.0,3,1,4,646,125000,2404,Pisos,False,None,,None,None,False,False,False,None,False,True,False,no indicado,False,None,None,None,None,2081.94
39.0,1,1,4,638,123000,3154,Áticos,False,False,,None,None,True,False,True,True,False,True,False,en trámite,False,None,None,None,None,2081.94
103.0,3,1,3,705,140000,1359,Pisos,False,False,1956.0,False,True,False,True,False,True,False,True,False,en trámite,False,False,False,True,False,1983.7
95.0,4,1,2,766,156000,1642,Pisos,False,False,,None,None,False,True,True,True,False,False,False,en trámite,False,None,None,None,None,2081.94
50.0,2,1,,604,115000,2300,Pisos,False,False,1961.0,False,True,True,True,False,True,False,False,False,F,False,None,None,None,None,2007.79
60.0,1,1,1,686,135000,2250,Pisos,False,False,,False,True,True,True,None,None,False,False,False,no indicado,False,None,None,None,None,2007.79
85.0,3,2,,744,150000,1765,Casa o chalet,False,False,,None,None,False,False,None,None,False,True,False,E,False,None,None,None,None,1574.36
58.0,2,1,3,587,111000,1914,Pisos,False,False,,False,True,True,False,True,True,False,True,False,en trámite,False,False,False,True,False,2076.58
59.0,2,1,3,517,95000,1610,Pisos,False,False,1970.0,False,True,True,False,False,True,False,False,False,en trámite,False,True,False,True,False,1574.36
92.0,2,1,,561,105000,1141,Pisos,False,False,1971.0,False,True,False,False,False,True,False,True,False,E,False,True,False,True,False,1574.36
97.0,3,2,,579,109000,1124,Pisos,True,False,1986.0,False,True,False,True,False,True,False,True,True,en trámite,False,True,True,True,True,1574.36
48.0,2,1,1,583,110000,2292,Pisos,True,False,1930.0,False,True,True,True,False,True,False,False,False,no indicado,False,False,False,False,True,2081.94
63.0,2,1,4,604,115000,1825,Pisos,False,False,1969.0,False,True,True,False,False,True,False,True,True,E,False,False,True,False,False,2076.58
142.0,4,1,1,725,145000,1021,Pisos,True,False,,False,True,False,False,False,True,False,False,False,E,False,None,None,None,None,2007.79
59.0,2,1,4,686,135000,2288,Pisos,False,None,1960.0,None,None,False,False,None,True,False,False,False,en trámite,False,None,None,None,None,2081.94
63.0,2,1,2,625,120000,1905,Pisos,True,False,1965.0,False,True,False,False,False,True,False,True,False,F,False,False,True,False,True,2076.58
37.0,0,1,,526,97000,2622,None,False,None,2010.0,None,None,True,True,True,True,False,False,False,en trámite,False,None,None,None,None,2007.79
53.0,2,1,1,780,160000,3019,Pisos,False,False,2006.0,None,None,True,True,True,None,False,False,True,G,False,None,None,None,None,2081.94
60.0,2,1,2,646,125000,2083,Pisos,False,False,,False,True,True,False,None,True,False,False,False,en trámite,False,None,None,None,None,1983.7
81.0,3,1,2,604,115000,1420,Pisos,False,False,,False,True,True,True,False,True,False,True,True,en trámite,False,None,None,None,None,2007.79
71.0,3,1,,780,159995,2253,Pisos,False,False,1974.0,None,None,False,True,True,True,False,False,False,en trámite,False,True,False,False,False,1896.75
40.0,2,1,,471,85000,2125,Pisos,False,False,,None,None,False,True,False,True,False,False,False,F,False,False,False,False,True,1896.75
85.0,3,1,2,916,199800,2351,Pisos,False,False,,None,None,True,True,False,True,False,False,False,en trámite,False,None,None,None,None,2081.94
90.0,2,1,4,762,155000,1722,Pisos,False,False,,True,False,True,True,True,True,False,True,False,no indicado,False,None,None,None,None,1983.7
106.0,3,1,5,884,190000,1792,Pisos,False,False,1981.0,True,False,True,True,True,True,False,False,True,A,False,False,True,False,False,2081.94
